text,Author,Author_num
"['say', 'de', 'burnt', 'chile', 'shun', 'de', 'fire.ï¿½\n', '\n', 'ï¿½Well,', 'I', ""ain't"", 'denying', 'that', 'a', ""thing's"", 'a', 'lesson', 'if', ""it's"", 'a', 'thing', 'that', 'can\n', 'happen', 'twice']",MarkTwain,1
"['that', 'it', 'was', 'as', 'much', 'as', 'a', 'person', 'could', 'do\n', 'not', 'to', 'see', 'THEIR', 'side', 'of', 'the', 'matter.\n', '\n', '\n', '\n', 'CHAPTER', 'VI.', ""IT'S"", 'A']",MarkTwain,1
"['clean', 'lost', 'his', 'head,', 'and', 'said', 'he', 'had', 'forgot', 'how.', 'So', 'Tom', 'shinned\n', 'along', 'up', 'and', 'told', 'me', 'to', 'follow;', 'but', 'the', 'lion', 'was', 'arriving,']",MarkTwain,1
"['It', 'was\n', 'another', 'caravan.', 'We', 'cooled', 'down', 'our', 'speed', 'and', 'tagged', 'along', 'after', 'it,\n', 'just', 'to', 'have', 'company,', 'though', 'it', ""warn't"", 'going', 'our', 'way.', 'It']",MarkTwain,1
"['see', 'we', 'was', 'really\n', 'gone', 'and', 'they', ""couldn't"", 'get', 'us,', 'they', 'sat', 'down', 'on', 'their', 'hams', 'and', 'looked', 'up\n', 'at', 'us', 'so', 'kind', 'of', 'disappointed']",MarkTwain,1
"['a', 'most', 'appropriate\n', 'dismal', 'candle,', 'when', 'Mr.', 'Bumble', 'entered.\n', '\n', ""'Aha!'"", 'said', 'the', 'undertaker;', 'looking', 'up', 'from', 'the', 'book,', 'and', 'pausing', 'in\n', 'the', 'middle', 'of']",CharlesDickens,0
"['thirsty.ï¿½\n', '\n', 'ï¿½Well,', ""you'll"", 'have', 'to', 'wait;', 'and', 'it', ""won't"", 'do', 'you', 'no', 'good,', 'either,', 'because\n', 'there', ""ain't"", 'no', 'lake', 'there,', 'I', 'tell', 'you.ï¿½\n', '\n']",MarkTwain,1
"['a', 'noble,', 'generous', 'disposition,', 'because', 'if', 'I', 'could', 'find\n', 'just', 'that', 'man,', ""I've"", 'got', 'a', 'kind', 'of', 'a', 'salve', 'I', 'could', 'put', 'on', 'his', 'eyes']",MarkTwain,1
"['up', 'on', 'the', 'hill,', 'and', 'take', 'a', 'look', 'around', 'and', 'prove', 'it', 'for', 'myself,\n', 'because', 'I', 'reckon', 'the', 'best', 'way', 'to', 'get', 'a', 'sure', 'thing']",MarkTwain,1
"['to', 'deceive', 'you,', ""it's"", 'to', 'keep', 'you', 'from', 'deceiving', 'yourself.ï¿½\n', '\n', 'But', 'I', ""couldn't"", 'see', 'no', 'argument', 'about', 'that,', 'and', 'neither', 'could', 'Jim.', 'Jim\n', 'shook']",MarkTwain,1
"['on', 'his', 'nose,', 'and', 'looking', 'about', 'him', 'for', 'the\n', 'inkstand.\n', '\n', 'It', 'was', 'the', 'critical', 'moment', 'of', ""Oliver's"", 'fate.', '', 'If', 'the', 'inkstand', 'had', 'been\n']",CharlesDickens,0
"['\n', 'His', 'voice', 'was', 'so', 'weak,', 'and', 'the', 'wind', 'roared', 'so,', 'I', ""couldn't"", 'make', 'out', 'what\n', 'he', 'said,', 'but', 'I', 'thought', 'he', 'asked', 'was', 'the']",MarkTwain,1
"['relieving', 'officer', ""had--'\n"", '\n', ""'Tush!"", '', ""Foolery!'"", 'interposed', 'the', 'beadle.', '', ""'If"", 'the', 'board', 'attended', 'to', 'all\n', 'the', 'nonsense', 'that', 'ignorant', 'jurymen', 'talk,', ""they'd"", 'have']",CharlesDickens,0
"['and', 'that', 'that', 'string', 'of', 'crawlers', 'is', 'two', 'or', 'three', 'miles', 'away?\n', 'Spiders,', 'good', 'land!', 'Spiders', 'as', 'big', 'as', 'a', 'cow?', 'Perhaps', ""you'd"", 'like', 'to']",MarkTwain,1
"['the', 'very', 'best', 'thing', 'that', 'could', 'possibly', 'be', 'done\n', 'with', 'him:', 'the', 'probability', 'being,', 'that', 'the', 'skipper', 'would', 'flog', 'him', 'to\n', 'death,', 'in', 'a', 'playful']",CharlesDickens,0
"['he', 'was', 'taking', 'the', 'sun', 'to', 'see', 'whereabouts', 'the', 'balloon', 'was.', 'Then', 'he\n', 'ciphered', 'a', 'little', 'and', 'looked', 'in', 'a', 'book,', 'and', 'then', 'he', 'begun']",MarkTwain,1
"['the', ""p'int.ï¿½\n"", '\n', 'ï¿½I', ""don't"", 'know', 'what', 'it', 'means,', 'I', 'tell', 'you.', ""It's"", 'a', 'word', 'that', 'people', 'uses\n', 'for--for--well,', ""it's"", 'ornamental.', 'They', ""don't"", 'put', 'ruffles']",MarkTwain,1
"['large\n', 'white-washed', 'room,', 'where', 'eight', 'or', 'ten', 'fat', 'gentlemen', 'were', 'sitting', 'round\n', 'a', 'table.', '', 'At', 'the', 'top', 'of', 'the', 'table,', 'seated', 'in', 'an', 'arm-chair']",CharlesDickens,0
"['until', 'he', 'came', 'back', 'to', 'fetch\n', 'him.\n', '\n', 'There', 'the', 'boy', 'remained,', 'with', 'a', 'palpitating', 'heart,', 'for', 'half', 'an', 'hour.', '', 'At\n', 'the', 'expiration', 'of']",CharlesDickens,0
"['of', 'oatmeal;', 'and\n', 'issued', 'three', 'meals', 'of', 'thin', 'gruel', 'a', 'day,', 'with', 'an', 'onion', 'twice', 'a', 'week,', 'and\n', 'half', 'a', 'roll', 'of', 'Sundays.', '', 'They']",CharlesDickens,0
"['sparkling', 'like', ""di'monds,"", 'and', 'it', 'was', 'nice', 'weather,', 'and', 'pretty\n', 'soon', 'our', 'things', 'was', 'all', 'dry', 'again.\n', '\n', 'We', 'went', 'aft', 'to', 'find', 'some', 'breakfast,']",MarkTwain,1
"['of', 'the', 'surgeon,', 'and', 'the', 'testimony', 'of', 'the', 'beadle;', 'the', 'former', 'of\n', 'whom', 'had', 'always', 'opened', 'the', 'body', 'and', 'found', 'nothing', 'inside', '(which', 'was\n', 'very']",CharlesDickens,0
"['afternoon', 'by', 'my', 'watch', 'and', 'this', 'clock,', 'and', 'it', 'was', 'ten', 'at', 'night', 'by', 'this\n', 'Grinnage', 'clock.', 'Well,', 'at', 'this', 'time', 'of', 'the', 'year', 'the']",MarkTwain,1
"['of', 'course.', 'He', ""wasn't"", 'going', 'to', 'have', 'Nat', 'Parsons\n', 'coming', 'back', 'bragging', 'about', 'seeing', 'the', 'balloon,', 'and', 'him', 'having', 'to', 'listen\n', 'to', 'it', 'and', 'keep']",MarkTwain,1
"['and', 'if', 'he', 'did,', 'as', 'like', 'as', 'not', 'he', ""would've"", 'got\n', 'licked.', 'I', 'took', 'the', 'book', 'and', 'read', 'all', 'about', 'it,', 'and', 'as', 'near', 'as']",MarkTwain,1
"['him.\n', ""There's"", 'plenty', 'of', 'boys', 'that', 'will', 'come', 'hankering', 'and', 'groveling', 'around', 'you\n', 'when', ""you've"", 'got', 'an', 'apple', 'and', 'beg', 'the', 'core', 'off', 'of', 'you;']",MarkTwain,1
"['on', 'his\n', 'knees,', 'with', 'his', 'arms', 'on', 'the', 'locker', 'and', 'his', 'face', 'buried', 'in', 'them,', 'and', 'he\n', 'was', 'crying.', 'Before', 'I', 'could', 'look', 'over', 'the']",MarkTwain,1
"['canal,', 'from', ""Birmingham.'\n"", '\n', ""'Well,"", ""well,'"", 'said', 'Mr.', 'Bumble,', ""'every"", 'trade', 'has', 'its', 'drawbacks.', 'A', 'fair\n', 'profit', 'is,', 'of', 'course,', ""allowable.'\n"", '\n', ""'Of"", 'course,', 'of']",CharlesDickens,0
"['The', 'board', 'were', 'sitting', 'in', 'solemn', 'conclave,', 'when', 'Mr.', 'Bumble', 'rushed', 'into\n', 'the', 'room', 'in', 'great', 'excitement,', 'and', 'addressing', 'the', 'gentleman', 'in', 'the', 'high\n', 'chair,']",CharlesDickens,0
"['thought', 'it', 'all\n', 'over,', 'and', 'so', 'has', 'Tom,', 'and', 'there', ""ain't"", 'no', 'way', 'to', 'find', 'out', 'why', 'a', 'snorer\n', ""can't"", 'hear', 'himself', 'snore.\n', '\n', 'Jim']",MarkTwain,1
"[""there's"", 'a', 'brown', 'calf', 'and', 'a', 'big', 'brown', 'dog,', 'and', 'an', 'artist', 'is\n', 'making', 'a', 'picture', 'of', 'them.', 'What', 'is', 'the', 'MAIN', 'thing', 'that', 'that']",MarkTwain,1
"['and', 'putting', 'his\n', 'spectacle-case', 'and', 'handkerchief', 'in', 'his', 'pockets,', 'trotted', 'up', 'and', 'down', 'the\n', 'room', 'with', 'a', 'stick,', 'in', 'imitation', 'of', 'the', 'manner', 'in', 'which']",CharlesDickens,0
"['of', 'corn-pone,', 'and', 'not', 'thinking', 'about', 'anything,', 'and', 'all', 'of', 'a', 'sudden', 'bites\n', 'into', 'a', ""di'mond."", 'Now', 'all', 'that', 'HE', 'knows', 'first', 'off', 'is', 'that']",MarkTwain,1
"[""'Well!"", 'of', 'all', 'the', 'artful', 'and', 'designing', 'orphans\n', 'that', 'ever', 'I', 'see,', 'Oliver,', 'you', 'are', 'one', 'of', 'the', 'most', ""bare-facedest.'\n"", '\n', ""'Hold"", 'your', 'tongue,', ""Beadle,'""]",CharlesDickens,0
"['a', 'white', 'glare', 'just', 'then,', 'and', 'he', 'had\n', 'raised', 'up', 'his', 'face', 'just', 'in', 'time', 'to', 'see', ""Tom's,"", 'as', 'white', 'as', 'snow,', 'rise\n', 'above', 'the']",MarkTwain,1
"['one;', 'but,', 'lest', 'it', 'should', 'not\n', 'be', 'effectual', 'in', 'calming', ""Oliver's"", 'wrath,', 'Mrs.', 'Sowerberry', 'plunged', 'into\n', 'the', 'kitchen,', 'and', 'assisted', 'to', 'hold', 'him', 'with', 'one']",CharlesDickens,0
"['Mr.', 'Limbkins:', '', ""'I"", 'hope', 'the', 'magistrates', 'will', 'not\n', 'form', 'the', 'opinion', 'that', 'the', 'authorities', 'have', 'been', 'guilty', 'of', 'any', 'improper\n', 'conduct,', 'on', 'the', 'unsupported']",CharlesDickens,0
"['the', 'way', 'you', 'do', 'in', 'a', 'dream', 'when', ""there's"", 'a', 'ghost\n', 'gaining', 'on', 'you.\n', '\n', 'Tom', 'got', 'to', 'the', 'ladder', 'and', 'shinned', 'up', 'it', 'a']",MarkTwain,1
"['corner', 'sticking', 'out,', 'up', 'at', 'Maine', 'and', 'away', 'up', 'northwest,', 'and\n', 'Florida', 'sticking', 'out', 'like', 'a', ""turtle's"", 'tail,', 'and', ""that's"", 'all.', ""We've"", 'took\n', 'California', 'away']",MarkTwain,1
"['sky,', 'like', 'she', 'allays', 'done.ï¿½\n', '\n', 'Tom', 'turned', 'on', 'me,', 'then,', 'and', 'says:\n', '\n', 'ï¿½What', 'do', 'YOU', 'say--is', 'the', 'sun', 'standing', 'still?ï¿½\n', '\n', 'ï¿½Tom', 'Sawyer,']",MarkTwain,1
"['sticking', 'to', 'me,', 'and', 'keeping', 'after', 'me,', 'and', 'making', 'me', 'do\n', 'this,', 'and', 'making', 'me', 'do', 'that', 'and', ""t'other,"", 'and', 'always', 'selecting', 'out\n', 'the', 'things']",MarkTwain,1
"['morning,', 'by', 'a', 'loud', 'kicking', 'at', 'the', 'outside', 'of\n', 'the', 'shop-door:', 'which,', 'before', 'he', 'could', 'huddle', 'on', 'his', 'clothes,', 'was\n', 'repeated,', 'in', 'an', 'angry', 'and']",CharlesDickens,0
"['to', 'be', 'allowed', 'to', 'say', 'what', 'Mrs.', 'Sowerberry', 'was', 'most\n', 'curious', 'to', 'hear.', '', 'After', 'a', 'short', 'duration,', 'the', 'permission', 'was', 'most\n', 'graciously', 'conceded.\n', '\n']",CharlesDickens,0
"['been', 'much', 'of', 'a', 'crowd', 'at', 'the', 'execution', 'that', 'morning?\n', 'This', 'made', 'him', 'wonder', 'more', 'and', 'more;', 'for', 'it', 'was', 'plain', 'from', 'the', 'replies\n', 'of']",CharlesDickens,0
"['\n', ""'Three"", 'pound', ""ten,'"", 'repeated', 'Mr.', 'Limbkins,', 'firmly.\n', '\n', ""'Come!"", '', ""I'll"", 'split', 'the', ""diff'erence,"", ""gen'l'men,'"", 'urged', 'Gamfield.', ""'Three\n"", 'pound', ""fifteen.'\n"", '\n', ""'Not"", 'a', 'farthing']",CharlesDickens,0
"['SAME\n', 'everywheres?ï¿½\n', '\n', 'ï¿½No,', 'it', ""ain't"", 'the', 'same', 'everywheres,', 'by', 'a', 'long', 'shot.ï¿½\n', '\n', 'Jim', 'looked', 'distressed,', 'and', 'says:\n', '\n', 'ï¿½It', 'grieves', 'me', 'to', 'hear']",MarkTwain,1
"['desperate', 'with', 'hunger,', 'and\n', 'reckless', 'with', 'misery.', '', 'He', 'rose', 'from', 'the', 'table;', 'and', 'advancing', 'to', 'the\n', 'master,', 'basin', 'and', 'spoon', 'in', 'hand,', 'said:', 'somewhat']",CharlesDickens,0
"['I', ""didn't"", 'want', 'to', 'do,', 'and', 'then', 'giving', 'me', 'Sam', 'Hill', 'because', 'I\n', 'shirked', 'and', 'done', 'something', 'else,', 'and', 'just', 'aggravating', 'the', 'life', 'out', 'of']",MarkTwain,1
"['is', 'one', 'anciently', 'common', 'to', 'most', 'towns,\n', 'great', 'or', 'small:', 'to', 'wit,', 'a', 'workhouse;', 'and', 'in', 'this', 'workhouse', 'was', 'born;', 'on\n', 'a', 'day', 'and', 'date']",CharlesDickens,0
"['is', 'iron;', 'could', 'have', 'seen\n', 'Oliver', 'Twist', 'clutching', 'at', 'the', 'dainty', 'viands', 'that', 'the', 'dog', 'had', 'neglected.\n', 'I', 'wish', 'he', 'could', 'have', 'witnessed', 'the', 'horrible']",CharlesDickens,0
"[""'Now,"", 'just', 'a', 'leetle', ""drop,'"", 'said', 'Mrs.', 'Mann', 'persuasively.\n', '\n', ""'What"", 'is', ""it?'"", 'inquired', 'the', 'beadle.\n', '\n', ""'Why,"", ""it's"", 'what', ""I'm"", 'obliged', 'to', 'keep', 'a']",CharlesDickens,0
"['the', 'latter', 'accident', 'was', 'very', 'scarce,', 'anything\n', 'approaching', 'to', 'a', 'washing', 'being', 'of', 'rare', 'occurrence', 'in', 'the', 'farm--the', 'jury\n', 'would', 'take', 'it', 'into', 'their', 'heads']",CharlesDickens,0
"['was', 'very', 'natural', 'that', 'the', 'board,', 'of', 'all', 'people', 'in', 'the\n', 'world,', 'should', 'feel', 'in', 'a', 'great', 'state', 'of', 'virtuous', 'astonishment', 'and', 'horror\n', 'at', 'the']",CharlesDickens,0
"['was', 'cold', 'and', 'hungry,', 'and\n', 'more', 'alone', 'than', 'he', 'had', 'ever', 'felt', 'before.', '', 'Being', 'very', 'tired', 'with', 'his\n', 'walk,', 'however,', 'he', 'soon', 'fell', 'asleep']",CharlesDickens,0
"['down,', 'feet', 'first,', 'and', 'seemed', 'to', 'go', 'about', 'a', 'mile\n', 'toward', 'the', 'bottom;', 'and', 'when', 'I', 'come', 'up,', 'he', 'says:\n', '\n', 'ï¿½Now', 'lay', 'on', 'your']",MarkTwain,1
"['he', 'would', 'eat', 'his', 'brother-in-law', 'if', 'he', 'was', 'uncommon\n', 'hungry,', 'and', 'eat', 'his', 'mother-in-law', 'any', 'time.', 'But', 'RECKONING', ""don't"", 'settle\n', 'nothing.', 'You', 'can', 'reckon', 'till']",MarkTwain,1
"['aggravating', 'and', 'tantalising', 'young', 'Oliver', 'Twist.\n', '\n', 'Intent', 'upon', 'this', 'innocent', 'amusement,', 'Noah', 'put', 'his', 'feet', 'on', 'the\n', 'table-cloth;', 'and', 'pulled', ""Oliver's"", 'hair;', 'and', 'twitched']",CharlesDickens,0
"['treated', 'him', 'so', 'mean.', 'He', 'said', 'he', 'would', 'sail\n', 'his', 'balloon', 'around', 'the', 'globe', 'just', 'to', 'show', 'what', 'he', 'could', 'do,', 'and', 'then', 'he\n', 'would']",MarkTwain,1
"['nobody', 'to', 'stop', 'him!ï¿½\n', '\n', 'It', 'made', 'Tom', 'fly,', 'but', 'it', 'took', 'the', 'stiffening', 'all', 'out', 'of', 'my', 'legs.', 'I', 'could\n', 'only', 'just', 'gasp', 'along']",MarkTwain,1
"['talked', 'low', 'about', 'the', 'poor\n', 'professor;', 'and', 'everybody', 'was', 'sorry', 'for', 'him,', 'and', 'sorry', 'the', 'world', 'had\n', 'made', 'fun', 'of', 'him', 'and', 'treated', 'him', 'so']",MarkTwain,1
"['of\n', 'having', 'bruised', 'three', 'or', 'four', 'boys', 'to', 'death', 'already,', 'it', 'occurred', 'to', 'him\n', 'that', 'the', 'board', 'had,', 'perhaps,', 'in', 'some', 'unaccountable', 'freak,', 'taken', 'it']",CharlesDickens,0
"['the', 'other', 'eye', 'the', 'other', 'man', 'bids', 'them', 'goodbye', 'and', 'goes', 'off', 'with', 'their\n', 'railroads.', ""Here's"", 'the', 'treasure-hill', 'now.', 'Lower', 'away!ï¿½\n', '\n', 'We', 'landed,', 'but']",MarkTwain,1
"['may', 'say,', 'round', 'the', 'porochial', 'throat?', '', 'Liberal', 'terms,\n', 'Mr.', 'Sowerberry,', 'liberal', ""terms?'"", '', 'As', 'Mr.', 'Bumble', 'spoke,', 'he', 'raised', 'his\n', 'cane', 'to', 'the', 'bill']",CharlesDickens,0
"['Oliver', 'ate', 'his', 'share,', 'and', 'the', 'Jew', 'then', 'mixed', 'him', 'a', 'glass', 'of', 'hot\n', 'gin-and-water:', 'telling', 'him', 'he', 'must', 'drink', 'it', 'off', 'directly,', 'because\n', 'another']",CharlesDickens,0
"['is', 'his\n', 'father,', 'or', 'what', 'was', 'his', ""mother's"", 'settlement,', 'name,', 'or', ""condition.'\n"", '\n', 'Mrs.', 'Mann', 'raised', 'her', 'hands', 'in', 'astonishment;', 'but', 'added,', 'after', 'a', ""moment's\n""]",CharlesDickens,0
"['systematic\n', 'course', 'of', 'treachery', 'and', 'deception.', '', 'He', 'was', 'brought', 'up', 'by', 'hand.', '', 'The\n', 'hungry', 'and', 'destitute', 'situation', 'of', 'the', 'infant', 'orphan', 'was', 'duly']",CharlesDickens,0
"[""course,'"", 'replied', 'the', 'undertaker;', ""'and"", 'if', 'I', ""don't"", 'get', 'a\n', 'profit', 'upon', 'this', 'or', 'that', 'particular', 'article,', 'why,', 'I', 'make', 'it', 'up', 'in', 'the\n', 'long-run,']",CharlesDickens,0
"['you', 'let', 'the', 'boy', ""alone?'\n"", '\n', ""'Let"", 'him', ""alone!'"", 'said', 'Noah.', '', ""'Why"", 'everybody', 'lets', 'him', 'alone', 'enough,', 'for\n', 'the', 'matter', 'of', 'that.', '', 'Neither']",CharlesDickens,0
"['dey', ""DON'T,"", 'Mars', 'Tom.', 'No,', 'sir,', ""'deed"", 'dey', ""don't."", 'Dey', ""ain't"", 'no\n', 'feathers', ""dat's"", 'more', 'alike', 'den', 'a', 'bluebird', 'en', 'a', 'jaybird,', 'but', 'ef', 'you']",MarkTwain,1
"['wondered,', 'and', 'reasoned,', 'and', 'tried', 'to', 'guess', 'how\n', 'they', 'come', 'to', 'be', 'there,', 'and', 'how', 'it', 'all', 'happened', 'to', 'them,', 'but', 'we', ""couldn't\n"", 'make', 'it']",MarkTwain,1
"['was', 'stuck', 'on', 'the', 'top\n', 'of', 'his', 'head', 'so', 'lightly,', 'that', 'it', 'threatened', 'to', 'fall', 'off', 'every\n', 'moment--and', 'would', 'have', 'done', 'so,', 'very', 'often,', 'if']",CharlesDickens,0
"['easy,', 'and', 'when\n', 'he', 'was', 'close', 'back', 'of', 'her', 'the', 'child', ""goo-goo'd,"", 'the', 'way', 'a', 'child', 'does,', 'and\n', 'she', 'heard', 'it,', 'and', 'whirled', 'and', 'fetched']",MarkTwain,1
"[""ghos'"", 'er', 'dat', 'lake', 'come', ""a-mournin'"", ""aroun'"", 'us', 'en', 'we', 'asleep', 'en', ""doan'"", 'know\n', 'de', 'danger', ""we's"", 'in.ï¿½\n', '\n', 'ï¿½Ghost,', 'you', 'gander!', 'It', ""ain't"", 'anything']",MarkTwain,1
"['acquiesced', 'the', 'undertaker.\n', '\n', ""'We"", 'only', 'heard', 'of', 'the', 'family', 'the', 'night', 'before', ""last,'"", 'said', 'the', 'beadle;\n', ""'and"", 'we', ""shouldn't"", 'have', 'known', 'anything', 'about', 'them,']",CharlesDickens,0
"['sure.', 'He', 'said', 'he', 'could', ""'a'"", 'found\n', 'out,', 'before', 'we', 'sighted', 'land,', 'that', 'we', 'was', 'crowding', 'the', 'land', 'somewheres,\n', 'if', 'he', 'had', 'thought', 'of', 'one']",MarkTwain,1
"['too--about', 'a', ""two-o'clock"", 'feel,', 'as', 'near', 'as\n', 'I', 'could', 'make', 'out--Tom', 'said', 'the', 'professor', 'was', 'so', 'quiet', 'this', 'time', 'he', 'must\n', 'be', 'asleep,', 'and', ""we'd""]",MarkTwain,1
"['state,', 'between', 'sleeping', 'and', 'waking,', 'when', 'you\n', 'dream', 'more', 'in', 'five', 'minutes', 'with', 'your', 'eyes', 'half', 'open,', 'and', 'yourself', 'half\n', 'conscious', 'of', 'everything', 'that', 'is']",CharlesDickens,0
"[""ï¿½You've"", 'wrote', 'it', 'on', 'the', 'letter,', 'anyway.ï¿½\n', '\n', 'ï¿½What', 'of', 'it?', 'That', ""don't"", 'mean', 'that', 'the', ""balloon's"", 'the', 'welkin.ï¿½\n', '\n', 'ï¿½Oh,', 'I', 'thought', 'it', 'did.']",MarkTwain,1
"['Seated', 'round\n', 'the', 'table', 'were', 'four', 'or', 'five', 'boys,', 'none', 'older', 'than', 'the', 'Dodger,', 'smoking\n', 'long', 'clay', 'pipes,', 'and', 'drinking', 'spirits', 'with', 'the', 'air', 'of']",CharlesDickens,0
"['way', 'and', ""t'other"", 'way\n', 'according', 'to', 'their', 'orders;', 'yes,', 'and', 'to', 'march', 'and', 'drill', 'like', 'soldiers,\n', 'doing', 'it', 'as', 'exact,', 'according', 'to', 'orders,', 'as', 'soldiers']",MarkTwain,1
"['the', 'time', 'it', 'is', 'getting\n', 'toward', 'dawn,', 'you', 'are', 'skimming', 'along', 'only', 'a', 'little', 'ways', 'above', 'the', 'sand.\n', '\n', 'We', 'was', 'watching', 'the', 'shadder', 'of']",MarkTwain,1
"['a', 'very', 'important', 'passage', 'in', ""Oliver's"", 'history;', 'for', 'I\n', 'have', 'to', 'record', 'an', 'act,', 'slight', 'and', 'unimportant', 'perhaps', 'in', 'appearance,\n', 'but', 'which', 'indirectly', 'produced', 'a']",CharlesDickens,0
"['fun', 'being', 'over', 'so', 'soon.\n', '\n', ""'Come,"", 'my', 'good', ""fellow!'"", 'said', 'Bumble,', 'tapping', 'the', 'man', 'on', 'the', 'back.', ""'They\n"", 'want', 'to', 'shut', 'up', 'the', ""yard.'\n""]",CharlesDickens,0
"['been', 'overfed', 'since', 'he', 'was', 'born.', '', 'Ha!', '', 'ha!', '', ""ha!'\n"", '\n', 'Mr.', 'Gamfield', 'gave', 'an', 'arch', 'look', 'at', 'the', 'faces', 'round', 'the', 'table,']",CharlesDickens,0
"['a', 'minute', 'from', 'a', 'million', 'other', 'humps\n', 'that', 'was', 'almost', 'just', 'like', 'it,', 'and', 'nothing', 'to', 'help', 'him', 'but', 'only', 'his', 'own\n', 'learning', 'and', 'his']",MarkTwain,1
"['professor', 'up', 'there.', 'I', 'shouts:\n', '\n', 'ï¿½No,', ""he's"", 'down', 'in', 'the', 'ocean!', 'Come', 'up!', 'Can', 'we', 'help', 'you?ï¿½\n', '\n', 'Of', 'course,', 'all', 'this', 'in', 'the']",MarkTwain,1
"['may', 'be', 'as', 'you\n', 'say;', 'it', 'may', 'be.', '', 'Lead', 'the', 'way', 'in,', 'Mrs.', 'Mann,', 'for', 'I', 'come', 'on', 'business,\n', 'and', 'have', 'something', 'to', ""say.'\n""]",CharlesDickens,0
"['him', 'the', 'greatest', 'man', 'in', 'all', 'that', 'region,', 'and', 'the', 'most', 'talked', 'about;\n', 'and', 'people', 'come', 'from', 'as', 'much', 'as', 'thirty', 'miles', 'back', 'in', 'the']",MarkTwain,1
"['insurrection,', 'and', 'you\n', 'never', 'see', 'anything', 'like', 'it', 'in', 'the', 'world.', 'There', 'must', ""'a'"", 'been', 'fifty\n', 'of', 'them,', 'all', 'mixed', 'up', 'together,', 'snorting', 'and', 'roaring']",MarkTwain,1
"['by', 'a', 'very', 'sprightly', 'young', 'friend,', 'whom\n', 'Oliver', 'had', 'seen', 'smoking', 'on', 'the', 'previous', 'night,', 'and', 'who', 'was', 'now', 'formally\n', 'introduced', 'to', 'him', 'as', 'Charley']",CharlesDickens,0
"['stay', 'ef', 'you', 'did.ï¿½\n', '\n', 'ï¿½Oh', 'DO', 'shut', 'up,', 'and', 'wait', 'till', ""something's"", 'started', 'that', 'you', 'know\n', 'something', 'about.ï¿½\n', '\n', 'ï¿½Why,', 'Mars', 'Tom,', 'sholy', 'you']",MarkTwain,1
"['teach', 'Oliver', 'how', 'to', 'do', 'it.', 'Shall\n', 'us,', 'Oliver,', 'eh?', 'Ha!', 'ha!', ""ha!'\n"", '\n', ""'If"", 'you', 'please,', ""sir,'"", 'said', 'Oliver.\n', '\n', ""'You'd"", 'like', 'to', 'be']",CharlesDickens,0
